arrival_date,booking_ts,stay_nights,channel,segment,origin,price_at_booking,cancelled,property_id
2022-02-23,2022-02-16T00:00:00Z,2,direct,leisure,MX,111.1,False,P001
2022-02-23,2022-02-10T00:00:00Z,3,direct,leisure,MX,135.93,False,P001
2022-02-23,2022-01-17T00:00:00Z,2,ota,leisure,GB,114.07,False,P001
2022-02-23,2022-02-14T00:00:00Z,1,ota,leisure,GB,132.54,False,P001
2022-02-23,2022-01-25T00:00:00Z,3,direct,leisure,US,118.5,False,P001
2022-02-23,2022-02-16T00:00:00Z,3,ota,business,DE,145.44,False,P001
2022-02-23,2022-02-18T00:00:00Z,4,ota,leisure,GB,219.75,False,P001
2022-02-24,2022-02-20T00:00:00Z,4,ota,business,MX,103.91,False,P001
2022-02-24,2022-02-17T00:00:00Z,3,ota,business,CA,132.62,False,P001
2022-02-24,2022-02-21T00:00:00Z,8,ota,leisure,GB,152.46,False,P001
2022-02-24,2022-02-18T00:00:00Z,2,direct,leisure,US,151.57,False,P001
2022-02-24,2022-02-15T00:00:00Z,1,direct,business,MX,144.3,False,P001
2022-02-24,2022-02-16T00:00:00Z,1,direct,business,DE,124.81,False,P001
2022-02-24,2022-02-19T00:00:00Z,3,ota,leisure,GB,154.1,False,P001
2022-02-24,2022-01-22T00:00:00Z,2,ota,leisure,DE,162.37,False,P001
2022-02-24,2022-02-07T00:00:00Z,7,direct,leisure,CA,106.59,False,P001
2022-02-24,2022-02-09T00:00:00Z,3,ota,leisure,DE,184.79,False,P001
2022-02-24,2022-02-09T00:00:00Z,5,direct,business,MX,127.96,True,P001
2022-02-24,2022-02-17T00:00:00Z,2,ota,leisure,DE,155.16,False,P001
2022-02-24,2021-12-26T00:00:00Z,4,ota,business,DE,157.56,False,P001
2022-02-24,2022-02-21T00:00:00Z,3,ota,leisure,CA,99.2,False,P001
2022-02-24,2022-02-07T00:00:00Z,4,ota,business,MX,155.21,False,P001
2022-02-24,2022-02-13T00:00:00Z,5,ota,business,CA,202.03,False,P001
2022-02-25,2022-02-20T00:00:00Z,4,ota,business,CA,65.08,False,P001
2022-02-25,2022-02-18T00:00:00Z,3,direct,business,US,125.78,False,P001
2022-02-25,2022-01-25T00:00:00Z,2,direct,business,MX,148.66,False,P001
2022-02-25,2022-02-22T00:00:00Z,2,ota,business,GB,121.77,False,P001
2022-02-25,2022-02-06T00:00:00Z,1,ota,business,MX,141.59,False,P001
2022-02-25,2022-02-19T00:00:00Z,1,ota,business,DE,140.65,False,P001
2022-02-25,2022-02-17T00:00:00Z,5,ota,business,CA,118.57,False,P001
2022-02-25,2022-01-25T00:00:00Z,2,direct,leisure,US,150.67,False,P001
2022-02-25,2022-01-23T00:00:00Z,2,ota,business,DE,232.94,False,P001
2022-02-25,2022-02-20T00:00:00Z,3,direct,business,MX,151.7,True,P001
2022-02-25,2022-02-11T00:00:00Z,2,ota,business,US,133.89,False,P001
2022-02-25,2022-02-07T00:00:00Z,2,direct,business,DE,139.97,False,P001
2022-02-25,2022-02-13T00:00:00Z,1,ota,business,MX,155.35,False,P001
2022-02-25,2022-02-20T00:00:00Z,4,direct,leisure,CA,139.16,False,P001
2022-02-25,2022-01-12T00:00:00Z,1,ota,business,CA,136.93,True,P001
2022-02-25,2022-01-23T00:00:00Z,3,ota,business,CA,152.27,False,P001
2022-02-25,2022-01-08T00:00:00Z,1,direct,business,MX,107.46,False,P001
2022-02-25,2022-02-20T00:00:00Z,4,direct,leisure,GB,166.11,False,P001
2022-02-26,2022-02-16T00:00:00Z,2,direct,business,DE,115.66,False,P001
2022-02-26,2022-02-10T00:00:00Z,1,direct,leisure,US,119.64,False,P001
2022-02-26,2022-02-20T00:00:00Z,2,direct,business,DE,166.91,False,P001
2022-02-26,2022-02-23T00:00:00Z,5,ota,business,CA,129.17,False,P001
2022-02-26,2022-02-22T00:00:00Z,4,ota,leisure,CA,139.58,False,P001
2022-02-26,2022-02-07T00:00:00Z,3,direct,leisure,US,153.07,False,P001
2022-02-26,2022-02-18T00:00:00Z,2,direct,leisure,DE,142.48,False,P001
2022-02-26,2021-12-28T00:00:00Z,5,ota,business,MX,207.67,False,P001
2022-02-26,2022-02-09T00:00:00Z,3,ota,business,US,115.08,False,P001
2022-02-26,2022-02-15T00:00:00Z,1,ota,business,CA,115.56,False,P001
2022-02-26,2022-02-15T00:00:00Z,5,direct,leisure,US,136.91,False,P001
2022-02-26,2022-02-12T00:00:00Z,1,direct,business,GB,173.66,False,P001
2022-02-26,2021-12-28T00:00:00Z,3,direct,leisure,CA,108.53,False,P001
2022-02-26,2022-02-23T00:00:00Z,6,direct,business,MX,156.05,False,P001
2022-02-27,2022-02-01T00:00:00Z,2,ota,business,MX,162.09,False,P001
2022-02-27,2022-02-12T00:00:00Z,2,direct,leisure,CA,143.64,False,P001
2022-02-27,2022-02-20T00:00:00Z,2,direct,business,GB,122.34,False,P001
2022-02-27,2022-01-04T00:00:00Z,2,ota,business,GB,148.48,False,P001
2022-02-27,2022-02-20T00:00:00Z,4,ota,business,CA,134.39,False,P001
2022-02-27,2022-02-04T00:00:00Z,4,ota,business,GB,142.49,False,P001
2022-02-27,2022-02-24T00:00:00Z,3,ota,business,MX,161.67,False,P001
2022-02-27,2022-01-25T00:00:00Z,4,direct,business,GB,100.07,False,P001
2022-02-27,2022-02-23T00:00:00Z,3,direct,business,GB,162.89,False,P001
2022-02-27,2021-12-29T00:00:00Z,3,ota,leisure,DE,135.76,False,P001
2022-02-27,2022-02-05T00:00:00Z,3,direct,leisure,GB,189.59,False,P001
2022-02-27,2022-01-24T00:00:00Z,6,direct,business,CA,181.9,False,P001
2022-02-27,2022-02-18T00:00:00Z,4,ota,business,US,146.6,False,P001
2022-02-27,2022-02-21T00:00:00Z,7,direct,business,CA,113.19,False,P001
2022-02-27,2022-02-11T00:00:00Z,1,direct,leisure,MX,140.74,False,P001
2022-02-28,2021-12-30T00:00:00Z,1,direct,business,US,133.73,False,P001
2022-02-28,2022-01-27T00:00:00Z,4,ota,leisure,US,123.95,False,P001
2022-02-28,2022-02-18T00:00:00Z,2,direct,business,CA,101.61,False,P001
2022-02-28,2022-02-17T00:00:00Z,4,direct,leisure,MX,110.88,False,P001
2022-02-28,2022-02-18T00:00:00Z,4,direct,business,MX,105.84,False,P001
2022-02-28,2022-02-21T00:00:00Z,3,ota,business,CA,111.54,False,P001
2022-02-28,2022-01-21T00:00:00Z,1,ota,leisure,CA,81.95,False,P001
2022-02-28,2022-02-21T00:00:00Z,4,ota,business,MX,134.9,False,P001
2022-02-28,2022-02-19T00:00:00Z,3,ota,leisure,US,157.9,False,P001
2022-02-28,2022-02-24T00:00:00Z,3,ota,business,CA,226.56,False,P001
2022-02-28,2022-02-07T00:00:00Z,3,direct,business,GB,120.04,False,P001
2022-02-28,2022-02-18T00:00:00Z,2,ota,business,CA,170.7,False,P001
2022-02-28,2022-02-08T00:00:00Z,1,ota,business,CA,193.01,False,P001
2022-02-28,2022-02-20T00:00:00Z,6,ota,business,DE,110.39,False,P001
2022-02-28,2021-12-30T00:00:00Z,2,direct,leisure,DE,154.84,False,P001
2022-02-28,2022-01-04T00:00:00Z,4,ota,business,GB,133.29,False,P001
2022-02-28,2022-02-21T00:00:00Z,3,direct,leisure,DE,170.71,False,P001
2022-02-28,2021-12-31T00:00:00Z,1,ota,business,MX,174.75,False,P001
2022-03-01,2022-02-02T00:00:00Z,4,direct,leisure,CA,121.51,False,P001
2022-03-01,2022-01-05T00:00:00Z,3,direct,leisure,MX,142.74,False,P001
2022-03-01,2022-01-22T00:00:00Z,5,ota,business,MX,187.1,False,P001
2022-03-01,2022-02-20T00:00:00Z,2,direct,business,DE,209.19,False,P001
2022-03-01,2022-02-24T00:00:00Z,5,ota,business,US,137.64,False,P001
2022-03-01,2022-02-22T00:00:00Z,3,ota,leisure,MX,110.15,False,P001
2022-03-01,2022-02-17T00:00:00Z,3,direct,business,MX,200.12,False,P001
2022-03-01,2022-01-08T00:00:00Z,6,ota,leisure,CA,156.19,False,P001
2022-03-01,2022-02-08T00:00:00Z,7,direct,leisure,US,134.6,False,P001
2022-03-01,2022-02-11T00:00:00Z,4,ota,leisure,CA,108.22,False,P001
2022-03-01,2022-02-26T00:00:00Z,3,direct,leisure,GB,76.58,True,P001
2022-03-01,2022-02-23T00:00:00Z,2,ota,leisure,MX,129.09,False,P001
2022-03-01,2022-02-19T00:00:00Z,3,ota,business,DE,144.32,False,P001
2022-03-02,2022-02-05T00:00:00Z,1,ota,business,GB,158.45,False,P001
2022-03-02,2022-02-27T00:00:00Z,3,ota,business,CA,202.76,False,P001
2022-03-02,2022-01-31T00:00:00Z,3,ota,business,US,131.85,False,P001
2022-03-02,2022-02-23T00:00:00Z,2,ota,leisure,GB,129.69,False,P001
2022-03-02,2022-02-22T00:00:00Z,4,ota,leisure,CA,166.03,True,P001
2022-03-02,2022-02-22T00:00:00Z,5,ota,leisure,DE,171.93,False,P001
2022-03-02,2022-02-16T00:00:00Z,5,ota,leisure,US,199.74,False,P001
2022-03-02,2022-02-21T00:00:00Z,2,direct,leisure,US,131.83,False,P001
2022-03-02,2022-02-10T00:00:00Z,3,direct,business,GB,136.05,False,P001
2022-03-02,2022-02-23T00:00:00Z,1,direct,business,DE,146.23,False,P001
2022-03-02,2022-02-07T00:00:00Z,1,ota,leisure,GB,190.76,False,P001
2022-03-02,2022-02-25T00:00:00Z,3,direct,leisure,GB,142.84,False,P001
2022-03-02,2022-02-11T00:00:00Z,7,direct,leisure,CA,161.03,False,P001
2022-03-02,2022-02-04T00:00:00Z,4,direct,business,MX,144.54,False,P001
2022-03-02,2022-02-12T00:00:00Z,3,ota,business,MX,136.85,False,P001
2022-03-02,2022-02-22T00:00:00Z,2,direct,business,CA,160.78,False,P001
2022-03-02,2022-01-01T00:00:00Z,2,direct,leisure,DE,152.15,False,P001
2022-03-02,2022-02-20T00:00:00Z,1,ota,business,CA,147.56,False,P001
2022-03-03,2022-02-20T00:00:00Z,2,direct,business,GB,112.02,True,P001
2022-03-03,2022-01-02T00:00:00Z,2,direct,leisure,US,136.36,False,P001
2022-03-03,2022-01-02T00:00:00Z,2,direct,business,US,103.97,False,P001
2022-03-03,2022-01-27T00:00:00Z,3,ota,leisure,GB,160.84,False,P001
2022-03-03,2022-01-21T00:00:00Z,2,direct,business,MX,148.57,False,P001
2022-03-03,2022-02-20T00:00:00Z,3,ota,business,US,133.1,False,P001
2022-03-03,2022-02-24T00:00:00Z,2,ota,leisure,GB,125.34,False,P001
2022-03-03,2022-02-25T00:00:00Z,2,ota,business,GB,184.02,False,P001
2022-03-03,2022-02-26T00:00:00Z,2,ota,leisure,DE,136.21,False,P001
2022-03-03,2022-01-10T00:00:00Z,2,ota,business,DE,135.55,False,P001
2022-03-03,2022-02-27T00:00:00Z,4,ota,business,DE,150.52,False,P001
2022-03-03,2022-01-31T00:00:00Z,3,direct,leisure,GB,152.76,False,P001
2022-03-03,2022-01-14T00:00:00Z,3,ota,leisure,US,145.81,False,P001
2022-03-03,2022-02-23T00:00:00Z,4,direct,leisure,US,201.6,False,P001
2022-03-03,2022-02-04T00:00:00Z,5,direct,business,DE,179.64,False,P001
2022-03-03,2022-02-14T00:00:00Z,2,ota,leisure,US,163.78,False,P001
2022-03-04,2022-01-23T00:00:00Z,2,ota,leisure,MX,123.75,False,P001
2022-03-04,2022-02-17T00:00:00Z,7,direct,leisure,DE,132.38,False,P001
2022-03-04,2022-02-26T00:00:00Z,1,ota,business,DE,152.16,False,P001
2022-03-04,2022-02-13T00:00:00Z,4,direct,business,CA,162.46,False,P001
2022-03-04,2022-02-24T00:00:00Z,5,ota,leisure,CA,143.33,False,P001
2022-03-04,2022-01-09T00:00:00Z,2,ota,business,US,121.6,False,P001
2022-03-04,2022-02-23T00:00:00Z,3,direct,business,DE,206.63,False,P001
2022-03-04,2022-01-18T00:00:00Z,2,ota,leisure,DE,155.42,True,P001
2022-03-04,2022-01-07T00:00:00Z,2,ota,business,US,129.98,False,P001
2022-03-04,2022-02-20T00:00:00Z,7,direct,business,DE,140.86,False,P001
2022-03-05,2022-02-27T00:00:00Z,3,direct,business,CA,156.39,False,P001
2022-03-05,2022-02-28T00:00:00Z,2,direct,business,US,140.3,False,P001
2022-03-05,2022-02-10T00:00:00Z,2,direct,business,US,150.77,False,P001
2022-03-05,2022-01-04T00:00:00Z,1,ota,business,DE,167.04,False,P001
2022-03-05,2022-02-21T00:00:00Z,2,direct,leisure,GB,189.05,False,P001
2022-03-05,2022-01-08T00:00:00Z,3,ota,leisure,MX,178.18,False,P001
2022-03-05,2022-02-28T00:00:00Z,6,ota,business,GB,93.95,False,P001
2022-03-05,2022-02-17T00:00:00Z,2,ota,business,MX,153.67,False,P001
2022-03-05,2022-02-10T00:00:00Z,4,direct,business,GB,95.19,False,P001
2022-03-05,2022-03-01T00:00:00Z,4,direct,leisure,CA,180.47,False,P001
2022-03-05,2022-02-09T00:00:00Z,2,ota,business,DE,123.95,False,P001
2022-03-05,2022-03-03T00:00:00Z,4,direct,business,DE,131.31,False,P001
2022-03-05,2022-02-17T00:00:00Z,1,direct,business,CA,166.73,False,P001
2022-03-05,2022-02-25T00:00:00Z,4,ota,leisure,US,148.95,False,P001
2022-03-05,2022-03-02T00:00:00Z,2,ota,business,GB,136.6,False,P001
2022-03-05,2022-02-28T00:00:00Z,3,direct,leisure,CA,116.24,False,P001
2022-03-05,2022-02-23T00:00:00Z,4,direct,business,US,155.45,False,P001
2022-03-06,2022-02-11T00:00:00Z,1,ota,business,DE,123.17,False,P001
2022-03-06,2022-03-01T00:00:00Z,2,direct,leisure,MX,160.85,False,P001
2022-03-06,2022-01-05T00:00:00Z,6,ota,business,MX,173.05,False,P001
2022-03-06,2022-01-29T00:00:00Z,2,ota,business,GB,190.46,False,P001
2022-03-06,2022-02-24T00:00:00Z,2,direct,leisure,DE,228.85,False,P001
2022-03-06,2022-01-19T00:00:00Z,6,ota,leisure,CA,170.22,False,P001
2022-03-06,2022-02-26T00:00:00Z,2,direct,leisure,US,158.96,False,P001
2022-03-06,2022-02-07T00:00:00Z,2,direct,business,DE,158.15,False,P001
2022-03-06,2022-02-20T00:00:00Z,3,ota,leisure,CA,164.21,False,P001
2022-03-06,2022-03-03T00:00:00Z,3,direct,leisure,GB,155.93,False,P001
2022-03-06,2022-02-22T00:00:00Z,1,direct,leisure,CA,140.18,False,P001
2022-03-06,2022-01-05T00:00:00Z,3,direct,leisure,GB,152.67,False,P001
2022-03-06,2022-03-01T00:00:00Z,6,ota,leisure,DE,147.95,True,P001
2022-03-06,2022-02-28T00:00:00Z,3,ota,business,DE,158.6,False,P001
2022-03-07,2022-02-09T00:00:00Z,1,direct,leisure,CA,221.34,False,P001
2022-03-07,2022-01-25T00:00:00Z,5,direct,leisure,US,183.12,False,P001
2022-03-07,2022-02-24T00:00:00Z,5,direct,business,DE,185.45,False,P001
2022-03-07,2022-02-27T00:00:00Z,2,ota,business,MX,135.38,False,P001
2022-03-07,2022-02-25T00:00:00Z,4,direct,business,DE,157.83,False,P001
2022-03-07,2022-02-16T00:00:00Z,2,direct,business,MX,220.55,False,P001
2022-03-07,2022-03-03T00:00:00Z,5,ota,leisure,GB,132.34,False,P001
2022-03-07,2022-03-04T00:00:00Z,3,direct,leisure,GB,89.5,False,P001
2022-03-07,2022-02-26T00:00:00Z,3,ota,leisure,MX,173.8,False,P001
2022-03-07,2022-02-21T00:00:00Z,4,direct,leisure,MX,193.17,False,P001
2022-03-07,2022-02-22T00:00:00Z,2,direct,business,US,137.98,False,P001
2022-03-07,2022-01-13T00:00:00Z,1,ota,business,MX,131.71,False,P001
2022-03-07,2022-02-18T00:00:00Z,3,direct,business,GB,112.91,False,P001
2022-03-07,2022-03-04T00:00:00Z,4,direct,business,GB,129.86,False,P001
2022-03-07,2022-02-25T00:00:00Z,4,direct,business,US,175.12,False,P001
2022-03-07,2022-01-21T00:00:00Z,4,ota,leisure,GB,140.4,False,P001
2022-03-07,2022-02-17T00:00:00Z,5,ota,leisure,US,134.65,False,P001
2022-03-07,2022-01-06T00:00:00Z,3,ota,business,CA,185.72,False,P001
2022-03-07,2022-01-31T00:00:00Z,4,direct,leisure,MX,178.67,False,P001
2022-03-07,2022-02-19T00:00:00Z,6,direct,business,DE,158.23,False,P001
2022-03-07,2022-02-07T00:00:00Z,4,direct,leisure,CA,128.36,False,P001
2022-03-07,2022-02-17T00:00:00Z,4,ota,business,CA,177.22,True,P001
2022-03-07,2022-02-24T00:00:00Z,1,ota,leisure,CA,114.0,False,P001
2022-03-07,2022-02-22T00:00:00Z,1,direct,leisure,DE,158.55,False,P001
2022-03-08,2022-02-11T00:00:00Z,4,direct,business,GB,154.01,False,P001
2022-03-08,2022-02-03T00:00:00Z,2,direct,business,CA,171.5,False,P001
2022-03-08,2022-03-04T00:00:00Z,3,ota,business,DE,131.42,False,P001
2022-03-08,2022-02-02T00:00:00Z,3,direct,business,DE,133.54,False,P001
2022-03-08,2022-02-22T00:00:00Z,2,direct,leisure,CA,162.48,False,P001
2022-03-08,2022-03-05T00:00:00Z,5,direct,business,CA,141.54,False,P001
2022-03-08,2022-02-13T00:00:00Z,2,direct,business,DE,173.24,False,P001
2022-03-08,2022-03-04T00:00:00Z,1,direct,business,GB,205.02,False,P001
2022-03-08,2022-01-20T00:00:00Z,3,ota,business,DE,166.67,False,P001
2022-03-08,2022-03-03T00:00:00Z,2,direct,business,MX,153.53,False,P001
2022-03-08,2022-02-14T00:00:00Z,3,ota,business,CA,157.11,False,P001
2022-03-08,2022-02-08T00:00:00Z,3,direct,leisure,MX,172.47,False,P001
2022-03-08,2022-02-26T00:00:00Z,4,ota,leisure,US,209.46,False,P001
2022-03-08,2022-03-02T00:00:00Z,3,direct,business,DE,142.8,False,P001
2022-03-08,2022-02-14T00:00:00Z,6,direct,leisure,US,179.5,False,P001
2022-03-08,2022-02-20T00:00:00Z,5,ota,leisure,DE,194.08,False,P001
2022-03-08,2022-03-03T00:00:00Z,3,ota,business,MX,166.29,False,P001
2022-03-09,2022-03-01T00:00:00Z,1,ota,business,DE,165.0,False,P001
2022-03-09,2022-02-25T00:00:00Z,2,direct,business,MX,166.3,False,P001
2022-03-09,2022-03-05T00:00:00Z,2,direct,leisure,US,121.79,False,P001
2022-03-09,2022-02-05T00:00:00Z,2,ota,business,DE,141.47,False,P001
2022-03-09,2022-03-02T00:00:00Z,3,ota,business,MX,192.85,False,P001
2022-03-09,2022-02-04T00:00:00Z,6,ota,business,GB,188.04,False,P001
2022-03-09,2022-01-08T00:00:00Z,4,direct,leisure,CA,181.39,False,P001
2022-03-09,2022-02-28T00:00:00Z,1,direct,leisure,DE,126.07,False,P001
2022-03-09,2022-02-28T00:00:00Z,3,ota,leisure,GB,165.08,True,P001
2022-03-09,2022-03-06T00:00:00Z,1,direct,leisure,GB,88.36,False,P001
2022-03-09,2022-02-27T00:00:00Z,1,ota,business,DE,163.31,False,P001
2022-03-09,2022-01-14T00:00:00Z,4,ota,business,GB,205.83,False,P001
2022-03-09,2022-03-07T00:00:00Z,5,direct,leisure,CA,154.32,False,P001
2022-03-09,2022-02-26T00:00:00Z,7,ota,leisure,MX,126.74,False,P001
2022-03-10,2022-03-05T00:00:00Z,4,direct,business,CA,160.47,False,P001
2022-03-10,2022-01-09T00:00:00Z,1,direct,business,GB,140.22,False,P001
2022-03-10,2022-02-02T00:00:00Z,1,ota,leisure,MX,192.12,False,P001
2022-03-10,2022-02-18T00:00:00Z,5,direct,business,GB,154.31,False,P001
2022-03-10,2022-03-03T00:00:00Z,2,direct,business,GB,141.28,False,P001
2022-03-10,2022-02-13T00:00:00Z,4,direct,business,US,147.55,False,P001
2022-03-10,2022-03-02T00:00:00Z,2,direct,business,CA,157.63,False,P001
2022-03-10,2022-03-07T00:00:00Z,4,direct,leisure,US,122.22,False,P001
2022-03-10,2022-02-13T00:00:00Z,1,direct,business,US,107.64,False,P001
2022-03-10,2022-01-31T00:00:00Z,1,direct,leisure,GB,160.6,False,P001
2022-03-10,2022-02-01T00:00:00Z,3,ota,leisure,CA,128.61,False,P001
2022-03-10,2022-02-28T00:00:00Z,3,direct,business,MX,137.56,False,P001
2022-03-10,2022-03-07T00:00:00Z,4,direct,leisure,GB,90.94,False,P001
2022-03-11,2022-02-18T00:00:00Z,2,direct,business,MX,146.97,False,P001
2022-03-11,2022-03-07T00:00:00Z,1,ota,business,CA,131.01,False,P001
2022-03-11,2022-01-13T00:00:00Z,5,direct,leisure,US,174.51,True,P001
2022-03-11,2022-03-05T00:00:00Z,2,direct,business,MX,130.93,False,P001
2022-03-11,2022-03-07T00:00:00Z,4,ota,leisure,GB,164.51,False,P001
2022-03-11,2022-02-23T00:00:00Z,3,direct,leisure,GB,190.98,False,P001
2022-03-11,2022-03-09T00:00:00Z,5,direct,leisure,DE,171.91,True,P001
2022-03-11,2022-02-19T00:00:00Z,4,direct,business,CA,131.97,False,P001
2022-03-11,2022-02-05T00:00:00Z,2,direct,business,DE,180.91,True,P001
2022-03-11,2022-02-06T00:00:00Z,4,direct,leisure,DE,156.44,False,P001
2022-03-11,2022-02-17T00:00:00Z,6,direct,business,DE,137.04,False,P001
2022-03-11,2022-02-11T00:00:00Z,1,ota,leisure,US,165.15,False,P001
2022-03-11,2022-01-16T00:00:00Z,3,direct,business,US,122.24,True,P001
2022-03-11,2022-03-04T00:00:00Z,2,direct,business,GB,126.59,True,P001
2022-03-11,2022-03-06T00:00:00Z,2,direct,business,CA,186.72,False,P001
2022-03-12,2022-02-28T00:00:00Z,2,ota,leisure,CA,118.65,False,P001
2022-03-12,2022-01-31T00:00:00Z,4,ota,leisure,US,161.29,True,P001
2022-03-12,2022-02-10T00:00:00Z,3,direct,leisure,DE,148.19,False,P001
2022-03-12,2022-03-05T00:00:00Z,3,ota,business,MX,99.99,False,P001
2022-03-12,2022-02-22T00:00:00Z,1,ota,leisure,MX,180.97,False,P001
2022-03-12,2022-03-06T00:00:00Z,4,direct,leisure,DE,146.24,False,P001
2022-03-12,2022-03-04T00:00:00Z,5,direct,leisure,DE,134.2,False,P001
2022-03-12,2022-02-20T00:00:00Z,3,ota,leisure,DE,129.94,True,P001
2022-03-12,2022-03-02T00:00:00Z,4,direct,leisure,US,137.78,False,P001
2022-03-12,2022-02-05T00:00:00Z,1,ota,business,MX,100.07,False,P001
2022-03-12,2022-01-11T00:00:00Z,7,ota,leisure,DE,84.47,False,P001
2022-03-12,2022-02-17T00:00:00Z,4,direct,business,CA,172.44,False,P001
2022-03-13,2022-03-03T00:00:00Z,2,ota,business,US,172.53,False,P001
2022-03-13,2022-01-31T00:00:00Z,3,ota,leisure,DE,166.87,False,P001
2022-03-13,2022-03-09T00:00:00Z,2,direct,leisure,MX,130.8,False,P001
2022-03-13,2022-03-10T00:00:00Z,5,direct,business,MX,136.7,False,P001
2022-03-13,2022-02-27T00:00:00Z,7,direct,leisure,CA,146.45,False,P001
2022-03-13,2022-02-03T00:00:00Z,1,ota,business,US,168.32,False,P001
2022-03-13,2022-03-07T00:00:00Z,3,direct,business,US,162.74,False,P001
2022-03-13,2022-02-15T00:00:00Z,1,ota,business,GB,143.11,True,P001
2022-03-13,2022-03-09T00:00:00Z,1,ota,leisure,MX,158.79,False,P001
2022-03-13,2022-03-10T00:00:00Z,2,direct,business,GB,167.54,False,P001
2022-03-13,2022-01-20T00:00:00Z,6,direct,leisure,GB,122.83,True,P001
2022-03-13,2022-03-03T00:00:00Z,1,direct,business,DE,143.66,False,P001
2022-03-14,2022-02-23T00:00:00Z,3,direct,leisure,CA,94.56,True,P001
2022-03-14,2022-03-09T00:00:00Z,2,direct,leisure,US,159.19,False,P001
2022-03-14,2022-02-12T00:00:00Z,5,ota,leisure,GB,150.21,False,P001
2022-03-14,2022-03-02T00:00:00Z,3,direct,leisure,DE,139.31,False,P001
2022-03-14,2022-02-25T00:00:00Z,5,direct,business,CA,161.62,False,P001
2022-03-14,2022-03-08T00:00:00Z,2,direct,business,DE,126.99,True,P001
2022-03-14,2022-03-06T00:00:00Z,1,direct,business,US,148.6,False,P001
2022-03-14,2022-02-26T00:00:00Z,2,direct,leisure,CA,124.36,False,P001
2022-03-14,2022-02-19T00:00:00Z,5,ota,leisure,US,188.33,False,P001
2022-03-14,2022-01-28T00:00:00Z,2,ota,business,US,185.52,False,P001
2022-03-14,2022-03-04T00:00:00Z,3,direct,leisure,US,194.22,False,P001
2022-03-14,2022-02-13T00:00:00Z,5,direct,business,US,131.9,False,P001
2022-03-14,2022-01-13T00:00:00Z,2,direct,business,GB,166.9,False,P001
2022-03-14,2022-02-22T00:00:00Z,1,ota,business,MX,155.27,False,P001
2022-03-14,2022-01-13T00:00:00Z,5,direct,business,US,150.73,False,P001
2022-03-14,2022-02-11T00:00:00Z,3,direct,leisure,DE,152.63,True,P001
2022-03-14,2022-03-10T00:00:00Z,1,ota,leisure,MX,181.14,False,P001
2022-03-14,2022-02-03T00:00:00Z,4,ota,leisure,US,122.74,False,P001
2022-03-14,2022-03-06T00:00:00Z,3,ota,leisure,DE,182.06,False,P001
2022-03-14,2022-01-13T00:00:00Z,2,ota,business,GB,91.78,False,P001
2022-03-15,2022-03-10T00:00:00Z,1,direct,leisure,MX,158.26,False,P001
2022-03-15,2022-01-14T00:00:00Z,1,direct,business,CA,167.42,False,P001
2022-03-15,2022-03-01T00:00:00Z,3,direct,business,CA,179.39,False,P001
2022-03-15,2022-03-09T00:00:00Z,3,ota,business,GB,134.87,False,P001
2022-03-15,2022-01-14T00:00:00Z,4,ota,business,US,92.39,False,P001
2022-03-15,2022-03-09T00:00:00Z,2,direct,business,DE,182.08,False,P001
2022-03-15,2022-03-09T00:00:00Z,1,ota,business,MX,204.55,False,P001
2022-03-15,2022-01-14T00:00:00Z,3,direct,business,GB,148.09,False,P001
2022-03-15,2022-03-08T00:00:00Z,4,direct,leisure,GB,156.99,False,P001
2022-03-15,2022-03-04T00:00:00Z,3,direct,business,GB,131.1,False,P001
2022-03-15,2022-02-08T00:00:00Z,6,ota,business,DE,97.63,False,P001
2022-03-15,2022-03-02T00:00:00Z,2,ota,leisure,DE,127.42,False,P001
2022-03-15,2022-03-01T00:00:00Z,1,direct,leisure,MX,145.51,False,P001
2022-03-15,2022-02-19T00:00:00Z,2,direct,leisure,CA,125.8,False,P001
2022-03-15,2022-03-09T00:00:00Z,6,ota,business,DE,171.87,False,P001
2022-03-15,2022-03-13T00:00:00Z,2,direct,business,DE,154.53,False,P001
2022-03-15,2022-03-09T00:00:00Z,1,ota,leisure,CA,130.33,False,P001
2022-03-15,2022-02-11T00:00:00Z,4,direct,leisure,CA,153.98,True,P001
2022-03-15,2022-02-18T00:00:00Z,1,direct,leisure,DE,193.38,False,P001
2022-03-15,2022-03-09T00:00:00Z,5,direct,leisure,GB,109.8,False,P001
2022-03-15,2022-02-15T00:00:00Z,7,ota,business,GB,132.6,False,P001
2022-03-16,2022-02-17T00:00:00Z,6,direct,business,CA,118.65,False,P001
2022-03-16,2022-03-04T00:00:00Z,2,ota,business,DE,222.77,True,P001
2022-03-16,2022-03-08T00:00:00Z,1,direct,business,US,167.67,False,P001
2022-03-16,2022-03-08T00:00:00Z,3,direct,business,CA,140.19,False,P001
2022-03-16,2022-02-21T00:00:00Z,4,direct,leisure,CA,109.11,False,P001
2022-03-16,2022-02-24T00:00:00Z,3,direct,business,US,165.9,False,P001
2022-03-16,2022-02-15T00:00:00Z,4,direct,leisure,DE,122.41,False,P001
2022-03-16,2022-02-24T00:00:00Z,5,direct,business,MX,110.26,False,P001
2022-03-16,2022-02-16T00:00:00Z,5,ota,leisure,GB,143.72,False,P001
2022-03-16,2022-01-30T00:00:00Z,4,direct,business,CA,149.25,False,P001
